,Unnamed: 0,fideid,name,country,sex,title,rating,birthday,image,race,api,black,hispanic,white
518,518,12800023,Eduardas Rozentalis,LTU,M,GM,2529,1963.0,True,white,0.15155025,0.009937344,0.2899127,0.5485997
519,519,2900130,Atanas Kolev,BUL,M,GM,2529,1967.0,True,white,0.017844113,0.0044882516,0.030067407,0.9476002
520,520,13600095,Zurab Sturua,GEO,M,GM,2529,1959.0,True,white,0.03331525,0.06349964,0.2037135,0.69947165
521,521,13400665,Farid Abbasov,AZE,M,GM,2528,1979.0,True,white,0.0038763352,0.006902856,0.0130414935,0.97617936
522,522,2008572,Alexander Shabalov,USA,M,GM,2528,1967.0,True,white,0.014166998,0.014899189,0.02637588,0.94455796
523,523,700045,Jozsef Pinter,HUN,M,GM,2528,1953.0,True,white,0.0031783287,0.007984833,0.012019265,0.97681755
524,524,4611420,Thomas Luther,GER,M,GM,2528,1969.0,True,white,0.0055345437,0.02646942,0.015505759,0.9524903
525,525,114286,Sebastian Iermito,ARG,M,IM,2528,1993.0,True,api,0.6180945,0.04028046,0.0677659,0.27385914
526,526,2000121,Lubomir Kavalek,USA,M,GM,2527,1943.0,True,white,0.2138127,0.0038511856,0.008174881,0.7741612
527,527,13502247,Andrey Zhigalko,BLR,M,GM,2527,1985.0,True,api,0.74168164,0.027042495,0.006464418,0.22481143
528,528,4102240,Ruslan Shcherbakov,RUS,M,GM,2527,1969.0,True,white,0.002785632,0.0009214832,0.012286144,0.9840067
529,529,4700236,Erald Dervishi,ALB,M,GM,2527,1979.0,True,white,0.34709775,0.0139724305,0.011166453,0.62776333
530,530,13400495,Rasul Ibrahimov,AZE,M,GM,2527,1981.0,True,white,0.007211924,0.04785676,0.013360478,0.9315708
531,531,5008352,Deep Sengupta,IND,M,GM,2527,1988.0,True,api,0.8071687,0.00988596,0.01766694,0.16527843
532,532,4135229,Pavel Anisimov,RUS,M,GM,2527,1986.0,True,white,0.045666732,0.067433596,0.018171955,0.86872774
533,533,708402,Zoltan Medvegy,HUN,M,GM,2527,1979.0,True,white,0.00054095266,0.00037755724,0.010305946,0.9887756
534,534,3702308,Guillermo Vazquez,PAR,M,IM,2527,1997.0,True,hispanic,0.007570931,0.0040992773,0.948668,0.039661758
535,535,2069342,Nicolas Checa,USA,M,GM,2527,2001.0,True,hispanic,0.02930875,0.01380317,0.75504005,0.20184809
536,536,8605564,Yi Xu,CHN,M,GM,2527,1998.0,True,api,0.9980609,0.0002442882,0.0005965155,0.0010983078
537,537,4162714,Vladimir Epishin,RUS,M,GM,2527,1965.0,True,white,0.43072176,0.04090864,0.010928122,0.5174415
538,538,600270,Jean-Marc Degraeve,FRA,M,GM,2527,1971.0,True,white,0.020980325,0.086675964,0.03705065,0.85529304
539,539,2900394,Aleksander Delchev,BUL,M,GM,2526,1971.0,True,white,0.020115094,0.010628827,0.05640148,0.9128546
540,540,751499,Gergely Kantor,HUN,M,GM,2526,1999.0,True,white,0.0063802926,0.027733896,0.019212443,0.94667333
541,541,4100654,Yuri Yakovich,RUS,M,GM,2526,1962.0,True,white,0.006417503,0.0048042466,0.019139266,0.969639
542,542,3509265,Roberto Garcia Pantoja,CUB,M,GM,2526,1992.0,True,hispanic,0.044819474,0.0016531809,0.9037561,0.049771238
543,543,1205730,Vladislav Nevednichy,ROU,M,GM,2526,1969.0,True,white,0.022502078,0.0030585781,0.012587937,0.9618514
544,544,4119002,Alexander Rustemov,RUS,M,GM,2525,1973.0,True,white,0.0023025244,0.029366398,0.0163101,0.95202094
545,545,13400681,Rashad Babaev,AZE,M,GM,2525,1981.0,True,white,0.18528163,0.1388776,0.02743776,0.64840305
546,546,4144031,Alexandre Danin,RUS,M,GM,2525,1986.0,True,white,0.006345677,0.07504156,0.022316141,0.8962967
547,547,14500116,Mladen Palac,CRO,M,GM,2525,1971.0,True,hispanic,0.09667411,0.022234935,0.6012298,0.2798612
548,548,2300044,Johann Hjartarson,ISL,M,GM,2525,1963.0,True,white,0.013464686,0.02440488,0.011132399,0.950998
549,549,24615137,Hagen Poetsch,GER,M,GM,2525,1991.0,True,white,0.002085278,0.000632148,0.01692413,0.9803585
550,550,111724,Andres Carlos Obregon,ARG,M,GM,2525,1986.0,True,hispanic,0.007700635,0.0035075818,0.8872012,0.10159063
551,551,24164879,Semyon Lomasov,RUS,M,IM,2525,2002.0,True,white,0.0037462797,0.00851733,0.015022995,0.97271335
552,552,4174003,Vladimir Belous,RUS,M,GM,2524,1993.0,True,white,0.0028187507,0.19156174,0.016872881,0.78874665
553,553,14100932,Michail Brodsky,UKR,M,GM,2524,1969.0,True,white,0.0002496124,0.0014048863,0.002591182,0.99575436
554,554,3202534,Zong-Yuan Zhao,AUS,M,GM,2524,1986.0,True,api,0.99597955,0.00012475238,0.0023429994,0.001552646
555,555,1407767,Jakob Vang Glud,DEN,M,GM,2524,1988.0,True,white,0.055334684,0.14613383,0.024235323,0.77429616
556,556,13601903,Nana Dzagnidze,GEO,F,GM,2524,1987.0,True,white,0.005140653,0.0022694273,0.02157161,0.9710183
557,557,8608962,Yan Liu,CHN,M,GM,2524,2000.0,True,api,0.8139072,0.005268091,0.023824498,0.15700018
558,558,5702895,Li Tian Yeoh,MAS,M,IM,2523,1999.0,True,api,0.6848574,0.042478975,0.014701408,0.25796214
559,559,13602926,Giorgi Margvelashvili,GEO,M,GM,2523,1990.0,True,white,0.007393213,0.0011214087,0.010917525,0.9805679
560,560,4197143,Mikhail Demidov,RUS,M,GM,2523,1992.0,True,white,0.014280463,0.018409869,0.01450079,0.95280886
561,561,4120965,Evgeny Prokopchuk,RUS,M,GM,2523,1978.0,True,white,0.0019190186,0.002079428,0.011294322,0.9847073
562,562,931152,Boban Bogosavljevic,SRB,M,GM,2523,1988.0,True,white,0.007644641,0.0010243274,0.019722395,0.9716087
563,563,24153729,Dmitriy Khegay,RUS,M,GM,2523,1997.0,True,white,0.2120942,0.057598952,0.02336411,0.70694274
564,564,4194128,Vitaliy Kiselev,RUS,M,GM,2522,1988.0,True,white,0.37106073,0.0048539857,0.027883682,0.5962016
565,565,2012642,Grigory Serper,USA,M,GM,2522,1969.0,True,white,0.0021759733,0.040754683,0.016970718,0.9400986
566,566,2070901,John M Burke,USA,M,GM,2522,2001.0,True,white,0.005943723,0.0870073,0.018538872,0.8885101
567,567,4655192,Ilja Zaragatski,GER,M,GM,2522,1985.0,True,white,0.006001157,0.0010210801,0.020068971,0.97290874
568,568,5900212,Vasilios Kotronias,GRE,M,GM,2522,1964.0,True,white,0.12863886,0.0031128852,0.05963283,0.80861545
569,569,12401820,Tuan Minh Tran,VIE,M,GM,2522,1997.0,True,white,0.06769956,0.0076954924,0.044062387,0.8805425
570,570,700118,Csaba Horvath,HUN,M,GM,2522,1968.0,True,white,0.010078566,0.06239921,0.009185382,0.9183368
571,571,4151984,Jakov Geller,RUS,M,GM,2521,1986.0,True,white,0.0038825867,0.012772083,0.016591499,0.96675384
572,572,4201990,Athanasios Mastrovasilis,GRE,M,GM,2521,1979.0,True,white,0.0057266783,0.010916468,0.022748832,0.96060807
573,573,1910850,Jorge Viterbo Ferreira,POR,M,GM,2521,1994.0,True,white,0.031409897,0.009908161,0.12596937,0.83271253
574,574,24176460,Aleksey Sorokin,RUS,M,FM,2521,2000.0,True,white,0.004413617,0.041954,0.01582284,0.9378095
575,575,922412,Nikola Djukic,MNE,M,GM,2521,1983.0,True,white,0.025666049,0.0320955,0.013014744,0.9292237
576,576,723762,Tamas Jr. Fodor,HUN,M,GM,2520,1991.0,True,white,0.018038092,0.16293968,0.052040692,0.7669816
577,577,3504727,Lelys Stanley Martinez Duany,CUB,M,GM,2520,1985.0,True,white,0.19376041,0.018948017,0.020347845,0.7669437
578,578,13701525,Anuar Ismagambetov,KAZ,M,GM,2520,1986.0,True,white,0.022299485,0.00807702,0.02183759,0.947786
579,579,1000039,Gennadi Sosonko,NED,M,GM,2520,1943.0,True,white,0.005302288,0.002880913,0.014981292,0.9768355
580,580,700010,Zoltan Ribli,HUN,M,GM,2520,1951.0,True,white,0.0008557375,0.0031900855,0.018149571,0.9778046
581,581,12404675,Anh Khoi Nguyen,VIE,M,GM,2520,2002.0,True,api,0.992834,0.00018886982,0.0010671476,0.00591011
582,582,3507815,Juan Carlos Obregon Rivero,CUB,M,GM,2520,1989.0,True,hispanic,0.032142587,0.0026100022,0.86132705,0.1039204
583,583,2911086,Martin Petrov,BUL,M,IM,2519,2000.0,True,white,0.00219209,0.0037270915,0.021697253,0.97238356
584,584,1104306,Bartlomiej Macieja,POL,M,GM,2519,1977.0,True,hispanic,0.0390828,0.012218862,0.60164803,0.34705037
585,585,15002187,Filip Pancevski,MKD,M,IM,2519,1988.0,True,white,0.0019643398,0.0004695402,0.020766398,0.9767998
586,586,2224267,Javier Moreno Carnero,ESP,M,GM,2519,1975.0,True,hispanic,0.032615684,0.015783781,0.7502313,0.20136926
587,587,813613,Sabino Brunello,ITA,M,GM,2519,1989.0,True,white,0.0068426607,0.0021238357,0.024674842,0.96635866
588,588,3503321,Yuri Gonzalez Vidal,CUB,M,GM,2518,1981.0,True,hispanic,0.044288576,0.0031650297,0.9311194,0.021427114
589,589,15000290,Nikola Mitkov,MKD,M,GM,2518,1971.0,True,white,0.000824198,0.0046589044,0.007890387,0.98662645
590,590,5019141,Sundar M. Shyam,IND,M,GM,2518,1992.0,True,white,0.26554224,0.097391866,0.010725596,0.62634027
591,591,753246,Adam Kozak,HUN,M,GM,2518,2002.0,True,white,0.00039438996,0.00072770566,0.0116392765,0.98723865
592,592,4119991,Roman Ovetchkin,RUS,M,GM,2518,1973.0,True,white,0.0033263983,0.011201565,0.008499847,0.9769722
593,593,400050,Murray G Chandler,NZL,M,GM,2518,1960.0,True,white,0.004825469,0.13440453,0.020695936,0.84007406
594,594,12800112,Sarunas Sulskis,LTU,M,GM,2518,1972.0,True,white,0.0030050282,0.022863464,0.01391765,0.9602139
595,595,14602377,Alexander G Beliavsky,SLO,M,GM,2517,1953.0,True,white,0.00068588735,0.00045392467,0.0029725486,0.9958877
596,596,1026356,Hugo Ten Hertog,NED,M,GM,2517,1994.0,True,white,0.0024138417,0.06428243,0.015525899,0.91777784
597,597,1108760,Lukasz Cyborowski,POL,M,GM,2517,1980.0,True,white,0.0014550802,0.0011851891,0.009992651,0.98736715
598,598,13700278,Pavel Kotsur,KAZ,M,GM,2517,1974.0,True,white,0.1954052,0.0048942915,0.0069669764,0.79273355
599,599,615536,Aurelien Dunis,FRA,M,IM,2517,1979.0,True,white,0.0070600286,0.059924196,0.017471718,0.91554403
600,600,2022320,Marc Arnold,USA,M,GM,2517,1992.0,True,white,0.0049419026,0.030247966,0.0105475485,0.95426255
601,601,4500016,Jaan Ehlvest,USA,M,GM,2517,1962.0,True,white,0.001327856,0.0024062684,0.016341805,0.9799241
602,602,1700014,Ulf Andersson,SWE,M,GM,2516,1951.0,True,white,0.0018195584,0.15944812,0.014329827,0.8244025
603,603,14101440,Alexander Berelowitsch,GER,M,GM,2516,1967.0,True,white,0.0027373408,0.006655638,0.02072098,0.969886
604,604,2100045,Darcy Lima,BRA,M,GM,2516,1962.0,True,white,0.02128889,0.046331786,0.01881526,0.913564
605,605,13300016,Rafael A Vaganian,ARM,M,GM,2516,1951.0,True,api,0.8060662,0.0063647516,0.01703822,0.17053083
606,606,4155351,Alexander Moskalenko,RUS,M,GM,2515,1988.0,True,white,0.0027400828,0.0010053958,0.011706142,0.98454833
607,607,5015197,Dronavalli Harika,IND,F,GM,2515,1991.0,True,white,0.1206837,0.0143310735,0.026988244,0.837997
608,608,4155890,Egor Krivoborodov,RUS,M,GM,2515,1989.0,True,white,0.0033219906,0.002002493,0.018990986,0.9756846
609,609,2201500,Marc Narciso Dublan,ESP,M,GM,2515,1974.0,True,api,0.7296205,0.017648315,0.046285387,0.20644583
610,610,600113,Arnaud Hauchard,FRA,M,GM,2515,1971.0,True,white,0.011082351,0.01567825,0.011266388,0.9619731
611,611,2200074,Jordi Magem Badals,ESP,M,GM,2515,1967.0,True,white,0.008232638,0.13249797,0.02682994,0.8324394
612,612,13503758,Kirill Stupak,BLR,M,GM,2515,1990.0,True,white,0.00071365776,0.0016612896,0.020069005,0.97755605
613,613,12401153,Tuan Minh Le,VIE,M,IM,2514,1996.0,True,api,0.55864644,0.019258436,0.04954854,0.37254658
614,614,24183555,Nikita Afanasiev,RUS,M,GM,2514,2000.0,True,white,0.31544724,0.089316666,0.053038437,0.5421976
615,615,3407128,Pablo Salinas Herrera,CHI,M,GM,2514,1994.0,True,api,0.7889705,0.0032763958,0.17092544,0.036827605
616,616,4128290,Bator Sambuev,CAN,M,GM,2514,1980.0,True,white,0.015947605,0.03180287,0.06306004,0.8891895
617,617,100137,Pablo Zarnicki,ARG,M,GM,2514,1972.0,True,white,0.028219918,0.001411201,0.010634131,0.9597348
618,618,4115333,Viacheslav V. Zakhartsov,RUS,M,GM,2514,1968.0,True,white,0.25902295,0.06852125,0.014878929,0.6575769
619,619,2021030,Robert Hungaski,USA,M,GM,2514,1987.0,True,white,0.0047212816,0.00027496935,0.009800371,0.9852034
620,620,1010697,Twan Burg,NED,M,GM,2514,1990.0,True,white,0.009737147,0.021888578,0.013993651,0.95438063
621,621,2000075,Maxim Dlugy,USA,M,GM,2513,1966.0,True,white,0.00021617791,0.013686162,0.015537574,0.9705601
622,622,1122452,Marcin Tazbir,POL,M,GM,2513,1988.0,True,white,0.07729373,0.052970145,0.029377462,0.8403587
623,623,4402669,Andres Felipe Gallego Alcaraz,COL,M,GM,2512,1989.0,True,hispanic,0.031152435,0.0017477048,0.9262038,0.040896114
624,624,14900017,Lubomir Ftacnik,SVK,M,GM,2512,1957.0,True,white,0.0020990828,0.0005898057,0.016949946,0.9803611
625,625,2604922,Nikolay Noritsyn,CAN,M,IM,2512,1991.0,True,white,0.006207092,0.008043095,0.007835959,0.9779139
626,626,200018,Luc Winants,BEL,M,GM,2512,1963.0,True,white,0.010339272,0.032856505,0.013891479,0.94291276
627,627,13413937,Aydin Suleymanli,AZE,M,IM,2512,2005.0,True,white,0.009661669,0.0029047378,0.039283283,0.9481503
628,628,4111990,Semen Khanin,RUS,M,IM,2511,1999.0,True,api,0.74428326,0.04638995,0.008264354,0.20106253
629,629,2300010,Helgi Olafsson,ISL,M,GM,2511,1956.0,True,white,0.0051205745,0.0032134752,0.0071349153,0.98453104
630,630,14122286,Alexandr Triapishko,RUS,M,IM,2510,2000.0,True,white,0.004964665,0.000847146,0.008946899,0.98524123
631,631,696358,"Bellahcene,Bilel",ALG,M,GM,2510,1998.0,True,white,0.0022227142,0.0008434537,0.009995821,0.986938
632,632,11600462,Maris Krakops,LAT,M,GM,2510,1978.0,True,white,0.0014754916,0.009488842,0.0106852455,0.9783504
633,633,960047,Luka Budisavljevic,SRB,M,IM,2510,2004.0,True,white,0.009067637,0.0008797166,0.02230655,0.9677461
634,634,400181,Stuart C Conquest,ENG,M,GM,2510,1967.0,True,white,0.00048063137,0.019277543,0.0082923975,0.97194946
635,635,24183750,Sergei Lobanov,RUS,M,IM,2510,2001.0,True,white,0.0027984483,0.008806158,0.010363966,0.97803146
636,636,2600170,Alexandre Lesiege,CAN,M,GM,2510,1975.0,True,white,0.007803963,0.02854492,0.019811828,0.9438393
637,637,2203138,Salvador G. Del Rio De Angelis,ESP,M,GM,2510,1976.0,True,white,0.008220659,0.016588222,0.012101241,0.9630899
638,638,4105109,Vladimir Burmakin,RUS,M,GM,2510,1967.0,True,api,0.8356325,0.030743912,0.0032916486,0.13033186
639,639,616834,Fabien Libiszewski,FRA,M,GM,2510,1984.0,True,white,0.0010808329,0.00057881046,0.0062085544,0.99213177
640,640,3405400,Ivan Morovic Fernandez,CHI,M,GM,2510,1963.0,True,hispanic,0.021081395,0.008268978,0.77897793,0.19167168
641,641,8603642,Zhongyi Tan,CHN,F,GM,2510,1991.0,True,api,0.9801989,0.0007416099,0.0034878112,0.015571571
642,642,4400801,Alder Escobar Forero,COL,M,GM,2510,1977.0,True,hispanic,0.02816667,0.0022006053,0.91617507,0.053457666
643,643,1124552,Tomasz Warakomski,POL,M,GM,2510,1989.0,True,white,0.0024908683,0.00069803145,0.010049406,0.9867617
644,644,5078776,Harsha Bharathakoti,IND,M,GM,2509,2000.0,True,api,0.9721977,0.003054133,0.0023425182,0.022405684
645,645,5201640,Oliver Barbosa,PHI,M,GM,2509,1986.0,True,hispanic,0.024569243,0.0050723385,0.8391682,0.13119023
646,646,3508129,Jose Angel Guerra Mendez,ESP,M,GM,2509,1988.0,True,hispanic,0.013497986,0.00104169,0.92574984,0.059710454
647,647,1010824,Robin Swinkels,NED,M,GM,2509,1989.0,True,white,0.0015643901,0.02889781,0.016755773,0.952782
648,648,1206370,Gabriel Mateuta,ROU,M,IM,2509,1980.0,True,white,0.017730597,0.006626862,0.10605318,0.8695894
649,649,2037602,Michael Brown,USA,M,GM,2509,1997.0,True,white,0.0034336655,0.22337098,0.016316736,0.7568787
650,650,2115824,Evandro Amorim Barbosa,BRA,M,GM,2509,1992.0,True,hispanic,0.040700603,0.03670211,0.604952,0.31764525
651,651,13002783,Zaw Htun Wynn,MYA,M,IM,2508,1982.0,True,white,0.0037238407,0.17609124,0.018170651,0.80201423
652,652,8603189,Yunguo Wan,CHN,M,GM,2508,1990.0,True,api,0.82797146,0.006615738,0.008325822,0.15708697
653,653,3202305,David C Smerdon,AUS,M,GM,2508,1984.0,True,white,0.0099052815,0.09546939,0.014072258,0.88055307
654,654,14400057,Bojan Kurajica,CRO,M,GM,2508,1947.0,True,api,0.3682375,0.011432465,0.27847704,0.341853
655,655,4611268,Uwe Boensch,GER,M,GM,2508,1958.0,True,white,0.0021983886,0.0011862908,0.018359713,0.97825557
656,656,5011167,S. Arun Prasad,IND,M,GM,2507,1988.0,True,api,0.5730238,0.029567264,0.08880937,0.3085996
657,657,12513342,Aryan Gholami,IRI,M,GM,2507,2001.0,True,white,0.15666576,0.18714616,0.017247548,0.6389405
658,658,600164,Manuel Apicella,FRA,M,GM,2506,1970.0,True,white,0.017447082,0.005736479,0.06448862,0.9123278
659,659,4156021,Artem Iljin,RUS,M,GM,2506,1987.0,True,white,0.004456727,0.022119947,0.008086662,0.9653367
660,660,25002767,P Iniyan,IND,M,GM,2506,2002.0,True,white,0.330428,0.036334563,0.021517387,0.6117201
661,661,605492,Igor-Alexandre Nataf,FRA,M,GM,2506,1978.0,True,white,0.25409007,0.038374383,0.040445447,0.6670901
662,662,8611572,Zhihang Xu,CHN,M,IM,2506,2001.0,True,api,0.9993067,2.6537435e-05,4.5477962e-05,0.00062127615
663,663,13500031,Viacheslav Dydyshko,BLR,M,GM,2506,1949.0,True,white,0.013427728,0.0010152711,0.021989614,0.96356744
664,664,2000091,Joel Benjamin,USA,M,GM,2506,1964.0,True,white,0.016735885,0.3247488,0.029074928,0.6294404
665,665,1048104,Max Warmerdam,NED,M,IM,2506,2000.0,True,white,0.02023062,0.06867296,0.024734156,0.88636225
666,666,4600037,Eric Lobron,GER,M,GM,2505,1960.0,True,white,0.0062536225,0.034963083,0.058531303,0.90025204
667,667,2000237,Kenneth Rogoff,USA,M,GM,2505,1953.0,True,white,0.00318407,0.011321893,0.010865171,0.97462887
668,668,8605114,Tingjie Lei,CHN,F,GM,2505,1997.0,True,api,0.7436997,0.07155839,0.026554188,0.15818769
669,669,13600842,Alexandre Qashashvili,GEO,M,GM,2505,1975.0,True,white,0.0042442754,0.0035684968,0.020645216,0.97154194
670,670,14200880,Sergey Kayumov,UZB,M,GM,2505,1981.0,True,white,0.016533231,0.057699416,0.015914235,0.9098531
671,671,12803731,Tomas Laurusas,LTU,M,IM,2505,1996.0,True,white,0.119981356,0.018608822,0.23916984,0.62223995
672,672,921661,Alija Muratovic,SRB,M,GM,2505,1962.0,True,white,0.024914859,0.01179543,0.06966025,0.8936295
673,673,2602504,Pascal Charbonneau,CAN,M,GM,2505,1983.0,True,white,0.0013366743,0.02766941,0.021711009,0.9492829
674,674,4101103,Marat Makarov,RUS,M,GM,2505,1963.0,True,white,0.028601719,0.0038041472,0.01396109,0.953633
675,675,4401190,Jaime Alexander Cuartas,COL,M,GM,2505,1975.0,True,hispanic,0.0058984407,0.0007825903,0.97725517,0.016063776
676,676,2800039,Alon Greenfeld,ISR,M,GM,2504,1964.0,True,white,0.0025271468,0.020080345,0.021467661,0.95592487
677,677,12511412,Amirreza Pourramezanali,IRI,M,GM,2504,1992.0,True,white,0.08031262,0.0023434889,0.22689228,0.6904516
678,678,5007429,Magesh Chandran Panchanathan,IND,M,GM,2504,1983.0,True,api,0.66987133,0.02602914,0.012673733,0.29142568
679,679,13601784,Konstantine Shanava,GEO,M,GM,2504,1985.0,True,api,0.8742142,0.0053694653,0.016205799,0.10421064
680,680,3803457,Renato Terry,PER,M,IM,2504,1992.0,True,white,0.044790618,0.30864915,0.070717685,0.57584256
681,681,700096,Andras Adorjan,HUN,M,GM,2504,1950.0,True,hispanic,0.13308321,0.0035701569,0.44997612,0.41337046
682,682,4902920,Dambasuren Batsuren,MGL,M,GM,2504,2004.0,True,white,0.01287161,0.043602936,0.03608768,0.9074378
683,683,14401487,Suat Atalik,SRB,M,GM,2504,1964.0,True,white,0.021476477,0.013643049,0.013414379,0.951466
684,684,627143,Samy Shoker,EGY,M,GM,2504,1987.0,True,white,0.006915952,0.15461698,0.023197921,0.8152692
685,685,2000512,Alex Sherzer,USA,M,GM,2504,1971.0,True,white,0.008410879,0.01720119,0.02172846,0.9526595
686,686,1204580,Costica-Ciprian Nanu,ROU,M,GM,2503,1977.0,True,white,0.0035028823,0.05382236,0.014007828,0.9286669
687,687,3508455,Luis Lazaro Aguero Jimenez,CUB,M,GM,2503,1991.0,True,hispanic,0.019890936,0.001604306,0.94509614,0.033408657
688,688,8608156,Changren Dai,CHN,M,IM,2503,1999.0,True,white,0.28964218,0.06170148,0.025026483,0.62362987
689,689,2100819,Carlos Alejandro Martinez,BRA,M,IM,2503,1955.0,True,hispanic,0.025619589,0.004249104,0.77337855,0.19675277
690,690,400033,Jon S Speelman,ENG,M,GM,2503,1956.0,True,white,0.002502506,0.046012048,0.013478228,0.93800724
691,691,4901266,Gombosuren Munkhgal,MGL,M,GM,2502,1988.0,True,api,0.64128125,0.020505514,0.008229735,0.32998344
692,692,1121219,Pawel Czarnota,POL,M,GM,2502,1988.0,True,white,0.004244842,0.004480344,0.007378368,0.9838965
693,693,7105029,Novendra Priasmoro,INA,M,GM,2502,1999.0,True,white,0.0043948647,0.020294342,0.06252254,0.9127883
694,694,4182596,Evgeny A. Levin,RUS,M,GM,2502,1990.0,True,white,0.0024946658,0.005320969,0.040777914,0.9514065
695,695,1200020,Mihail Marin,ROU,M,GM,2502,1965.0,True,white,0.21310736,0.16306667,0.13000138,0.49382457
696,696,4119231,Petr Kiriakov,RUS,M,GM,2502,1975.0,True,white,0.002444575,0.0039033361,0.011001138,0.98265094
697,697,4400704,Joshua Daniel Ruiz Castillo,COL,M,GM,2502,1997.0,True,hispanic,0.054325107,0.002049637,0.8013856,0.14223965
698,698,13401718,Djakhangir Agaragimov,AZE,M,GM,2502,1986.0,True,api,0.9140704,0.005188386,0.0019997382,0.07874145
699,699,12809390,Paulius Pultinevicius,LTU,M,GM,2501,2001.0,True,white,0.0040372442,0.014346516,0.0066140653,0.9750022
700,700,2800802,Arthur Kogan,ISR,M,GM,2501,1974.0,True,white,0.0033933986,0.0075145033,0.01259493,0.9764972
701,701,603252,Anatoly Vaisser,FRA,M,GM,2501,1949.0,True,white,0.0038674932,0.032973908,0.016424255,0.94673437
702,702,13500023,Andrei Kovalev,BLR,M,GM,2501,1961.0,True,white,0.008619492,0.0039754785,0.025174309,0.9622307
703,703,5024854,Das Debashis,IND,M,GM,2501,1993.0,True,white,0.0018549471,0.026156528,0.008288454,0.96370006
704,704,2907712,Ivajlo Enchev,BUL,M,GM,2501,1989.0,True,white,0.0049787224,0.014118857,0.022711787,0.9581906
705,705,24176702,Timur Fakhrutdinov,RUS,M,FM,2501,2001.0,True,white,0.0024868597,0.0020122377,0.010305589,0.9851953
706,706,11602945,Toms Kantans,LAT,M,GM,2501,1994.0,True,white,0.007217065,0.04400779,0.01548088,0.9332943
707,707,14501228,Davor Rogic,CRO,M,GM,2500,1971.0,True,white,0.002198602,0.072416246,0.013119411,0.9122657
708,708,927040,Veljko Jeremic,SRB,M,GM,2500,1985.0,True,white,0.008001049,0.004754861,0.018174758,0.9690693
709,709,13700090,Dinara Saduakassova,KAZ,F,IM,2500,1996.0,True,white,0.02709479,0.009679192,0.03251869,0.9307074
710,710,4124340,A. Shtanchaev,RUS,M,IM,2500,1975.0,True,white,0.010617702,0.014828227,0.037179656,0.9373745
711,711,1106880,Piotr Bobras,POL,M,GM,2500,1977.0,True,hispanic,0.039469555,0.0057785683,0.84361607,0.11113577
712,712,615013,Anthony Wirig,FRA,M,GM,2500,1983.0,True,white,0.02040755,0.012780355,0.019638991,0.94717306
713,713,400130,Michael F Stean,ENG,M,GM,2500,1953.0,True,white,0.0063871304,0.068785936,0.01865361,0.90617335
714,714,24113441,Vladislav Nozdrachev,RUS,M,IM,2500,1992.0,True,white,0.013455596,0.0095259715,0.055244174,0.9217743
715,715,13600036,Maia Chiburdanidze,GEO,F,GM,2500,1961.0,True,white,0.196963,0.004532255,0.03549773,0.76300704
716,716,2804140,Vitali Golod,ISR,M,GM,2500,1971.0,True,api,0.66883934,0.067800924,0.067532696,0.19582707
717,717,2252627,Daniel Alsina Leal,ESP,M,GM,2500,1988.0,True,white,0.020098653,0.027238721,0.14817896,0.8044836
718,718,4140664,Jaroslav Prizant,RUS,M,IM,2500,1983.0,True,white,0.0039308886,0.038389545,0.02246592,0.9352136
719,719,611190,Jean-Noel Riff,FRA,M,GM,2499,1981.0,True,white,0.0020074735,0.058526978,0.010700172,0.92876536
720,720,13600028,Tamaz Giorgadze,GEO,M,GM,2499,1947.0,True,white,0.008532294,0.0047465917,0.034102987,0.9526182
721,721,13500767,Aliaksei Charnushevich,FRA,M,GM,2499,1978.0,True,white,0.009046714,0.006602729,0.030269409,0.9540812
722,722,4170962,Nikolay Konovalov,RUS,M,GM,2498,1989.0,True,white,0.0041350387,0.005528085,0.016211981,0.97412485
723,723,2905434,Krasimir Rusev,BUL,M,GM,2498,1983.0,True,white,0.021243595,0.006190793,0.016886428,0.9556792
724,724,742910,Balazs Csonka,HUN,M,IM,2498,1997.0,True,white,0.002438284,0.0007482297,0.0073046326,0.98950887
725,725,13700952,Alibek Ibragimov,KAZ,M,GM,2498,1968.0,True,white,0.0018875981,0.03129628,0.013082225,0.95373386
726,726,900125,Branko Damljanovic,SRB,M,GM,2498,1961.0,True,white,0.003535507,0.014913294,0.011842019,0.9697092
727,727,3804623,Deivy Vera Siguenas,PER,M,GM,2497,1992.0,True,hispanic,0.01719181,0.0029971113,0.90376717,0.07604386
728,728,4159659,Sergei Yudin,RUS,M,GM,2497,1986.0,True,white,0.0032634228,0.026818775,0.031806696,0.93811107
729,729,914517,Miloje Ratkovic,SRB,M,IM,2497,1996.0,True,white,0.0051289955,0.0025195554,0.014176961,0.97817445
730,730,2900041,Vasil Spasov,BUL,M,GM,2497,1971.0,True,white,0.0050002085,0.011692715,0.025865972,0.95744115
731,731,1112848,Krzysztof Jakubowski,POL,M,GM,2497,1983.0,True,white,0.0032569505,0.001247122,0.013635642,0.98186034
732,732,2000105,Nick De Firmian,USA,M,GM,2496,1957.0,True,white,0.0046589053,0.08480532,0.018099394,0.8924363
733,733,903124,Aleksandar Kovacevic,SRB,M,GM,2496,1974.0,True,white,0.004403251,0.0016409572,0.02106167,0.9728941
734,734,1046730,Casper Schoppen,NED,M,GM,2496,2002.0,True,white,0.0026846153,0.005695417,0.013081238,0.9785387
