UID,URL,Name,Score,image,gender
10011417,https://data.fei.org/Person/Performance.aspx?p=179045045D98C597BDE4498F8E1AB4E9,Samantha Mcintosh,599,True,Female
10004022,https://data.fei.org/Person/Performance.aspx?p=FF5C4FCFDCDDDEB1F588B8367CAD3404,Duarte Seabra,598,True,Male
10002770,https://data.fei.org/Person/Performance.aspx?p=B1C4FF14F1BFC39ED682EAC3623033E5,Sergey Petrov,595,True,Male
10001749,https://data.fei.org/Person/Performance.aspx?p=74FDF0814536C9769C1EF830EC9C41B1,Jill Henselwood,595,True,Female
10071207,https://data.fei.org/Person/Performance.aspx?p=2ADEB7D9C94E5FD9867D99713220B24B,Dalma Malhas,595,True,Female
10009110,https://data.fei.org/Person/Performance.aspx?p=D10027A4972F82732CA3963E5FAC4962,Marc Röthlisberger,590,True,Male
10033889,https://data.fei.org/Person/Performance.aspx?p=8676F44D9A083C18784EEB2B2BC8C458,Lauren Tisbo,588,True,Female
10057028,https://data.fei.org/Person/Performance.aspx?p=3DD75229819D8EA2FDF469556FEF40C0,Adeline Hecart,585,True,Female
10008394,https://data.fei.org/Person/Performance.aspx?p=3C699A34D4EB3A1AD697616E85C27900,Clement Boulanger,585,True,Male
10002190,https://data.fei.org/Person/Performance.aspx?p=31B42852348116751C791700B38BDA85,Markus Renzel,583,True,Male
10035848,https://data.fei.org/Person/Performance.aspx?p=10D276F43AC671297C09635C059E4D03,Benoit Cernin,583,True,Male
10048756,https://data.fei.org/Person/Performance.aspx?p=8104EAF1B09BC8B961B0C682F445BE37,Khaled Abdulrahman Almobty,581,True,Male
10058993,https://data.fei.org/Person/Performance.aspx?p=9A466D3128078C56C277CB4CC0FB4C30,Jeroen De Winter,580,True,Male
10024782,https://data.fei.org/Person/Performance.aspx?p=99FDAFFA3DC74F6ACEA56B9E3719A825,João Marquilhas,580,True,Male
10002108,https://data.fei.org/Person/Performance.aspx?p=A0BF4FA09493AE355167BEB4FB81185D,Manuel Fernandez Saro,580,True,Male
10011419,https://data.fei.org/Person/Performance.aspx?p=A9264CCD171C05611B891612E745B772,Gianni Govoni,580,True,Male
10010948,https://data.fei.org/Person/Performance.aspx?p=F425ACC9F8207187C41883EA54F1DFC5,Luka Zaloznik,579,True,Male
10077490,https://data.fei.org/Person/Performance.aspx?p=B25E6B8A0323870E32B203A94ECDF65D,Emily Ward,578,True,Female
10116981,https://data.fei.org/Person/Performance.aspx?p=34C40104A08DE82561B32F9DB05F7DEB,Lacey Gilbertson,575,True,Female
10011432,https://data.fei.org/Person/Performance.aspx?p=293D2D8762801553EC55C20A290D97E5,Angel Niagolov,575,True,Male
10006828,https://data.fei.org/Person/Performance.aspx?p=FDB4675FAA2EDF6CC3686334770C2450,Lieven Devos,575,True,Male
10092750,https://data.fei.org/Person/Performance.aspx?p=A442D050A3CDBD46D5C830A31E62187B,Kelli Cruciotti Vanderveen,574,True,Female
10066041,https://data.fei.org/Person/Performance.aspx?p=42B7B6AE4E033DE4BCD45423D13A4E03,Guido Franchi,573,True,Male
10034774,https://data.fei.org/Person/Performance.aspx?p=C1D8B015838E6612AE2E1EA9B478EB2E,Armando Trapote,570,True,Male
10026633,https://data.fei.org/Person/Performance.aspx?p=A1EE96403DE5B2CE5D99D732DABBBEF8,Keri Potter,565,True,Female
10041302,https://data.fei.org/Person/Performance.aspx?p=97486FDA9E743A175F65E5E9B9129032,Jack Towell,565,True,Male
10001800,https://data.fei.org/Person/Performance.aspx?p=A45C18AF769A132A2C5445D716B51F43,Jörg Naeve,565,True,Male
10046881,https://data.fei.org/Person/Performance.aspx?p=BF8FA4F6356D886213941B1C662A4D17,Efe Siyahi,563,True,Male
10035615,https://data.fei.org/Person/Performance.aspx?p=4E9EE5F9A4AC4FA17B3BCD35A960E7C1,Zascha Nygaard Andreasen,563,True,Female
10103749,https://data.fei.org/Person/Performance.aspx?p=E3E57C53F4CED388DA3AB9A1D74D816E,Madison Goetzmann,561,True,Female
10029177,https://data.fei.org/Person/Performance.aspx?p=AFBE77686D019C9695A2F6263153DC87,Federico Ciriesi,560,True,Male
10048073,https://data.fei.org/Person/Performance.aspx?p=E2658112BA5D64976085EDA9CEF1B4C8,Thomas Leveque,560,True,Male
10082635,https://data.fei.org/Person/Performance.aspx?p=C66EB39D9DB1CCB25F9CABD844742E60,Bassem Mohammed,559,True,Male
10089197,https://data.fei.org/Person/Performance.aspx?p=C207FCEB891109C2F517146BE977C0AB,Zoe Osterhoff,555,True,Female
10008899,https://data.fei.org/Person/Performance.aspx?p=1CB58FBB08576B0B108E5E8B1F16EFE9,Kathrin Müller,555,True,Female
10047663,https://data.fei.org/Person/Performance.aspx?p=1D95C7E4230FEA71E6DD03B3E842D1B5,Jens Van Grunsven,555,True,Male
10021782,https://data.fei.org/Person/Performance.aspx?p=39A3245ABE432E40E84794DE42B2C1E2,Mohamed Talaat,555,True,Male
10018613,https://data.fei.org/Person/Performance.aspx?p=6D03CCB45CA951BC78A2D9A5E6231D6,Sloane Coles,553,True,Female
10001731,https://data.fei.org/Person/Performance.aspx?p=ADEE57EF53B99AA623B0E00ABAB77808,Jenni Mcallister,550,True,Female
10106297,https://data.fei.org/Person/Performance.aspx?p=5871C9A3F2BCCE06B6175B6B5C80E384,Hunter Holloway,550,True,Female
10016766,https://data.fei.org/Person/Performance.aspx?p=8B34873AF7285FBA669BE048EEB6D68D,Karim Elzoghby,548,True,Male
10016424,https://data.fei.org/Person/Performance.aspx?p=7DB5CBAE4B04EB3F49B893BBBC0D96BD,Fabio Brotto,545,True,Male
10014916,https://data.fei.org/Person/Performance.aspx?p=DF4E60FEABDEDABCE93164E6E6EC796C,Paolo Adorno,545,True,Male
10006481,https://data.fei.org/Person/Performance.aspx?p=11597C01C9ED256D09E982D050CE9EFF,Jack Ansems,545,True,Male
10062429,https://data.fei.org/Person/Performance.aspx?p=B9ED9635E5D419118D5517CF737D84DD,Robinson Maupiler,545,True,Male
10141305,https://data.fei.org/Person/Performance.aspx?p=21EE7EBE730AEBF022B97EF0D49A89E3,Rachel Cornacchia,545,True,Female
10069989,https://data.fei.org/Person/Performance.aspx?p=F6465D0DD4A263A37869325C5D25943D,Jonathan Gordon,540,True,Male
10014927,https://data.fei.org/Person/Performance.aspx?p=BDD8E9AE1F675FD0B3BE801FDB6953CA,Kenneth Cheng,540,True,Male
10058201,https://data.fei.org/Person/Performance.aspx?p=5AF90FE5706D71A3AD3E4D523A6002AA,Giampiero Garofalo,539,True,Male
10009261,https://data.fei.org/Person/Performance.aspx?p=F0FCD2BD5223FFF55F24D24B391A4111,Alejandro Mills,536,True,Male
10000409,https://data.fei.org/Person/Performance.aspx?p=562BD1466324F5B0755CE9878D377F53,Kevin Babington,535,True,Male
10114943,https://data.fei.org/Person/Performance.aspx?p=B16DB8BE2C0403592AE37708C7A8CAF2,Mike Kawai,530,True,Male
10018936,https://data.fei.org/Person/Performance.aspx?p=78C11CD8ED51FD7BCB016138AE423291,Hendrik-Jan Schuttert,530,True,Male
10059471,https://data.fei.org/Person/Performance.aspx?p=72F12A2289A3F4F7604B87346B641429,Michael Hughes,530,True,Male
10046409,https://data.fei.org/Person/Performance.aspx?p=4DCD457336F337BAEEF86DAF68172B8F,Mathilda Karlsson,530,True,Female
10003048,https://data.fei.org/Person/Performance.aspx?p=5BB4AF2385317AD014A91461BED561CB,Vincent Voorn,523,True,Male
10090508,https://data.fei.org/Person/Performance.aspx?p=674D8F9E38B12C8695ED98BBD6A9696B,Uma O'Neill,523,True,Female
10000484,https://data.fei.org/Person/Performance.aspx?p=8A54D524925780D20BC5BED74A5DDCF5,Rene Lopez Lizarazo,520,True,Male
10001049,https://data.fei.org/Person/Performance.aspx?p=2AE4FD37F689ED398F303997946B3B8C,Daniel Meech,520,True,Male
10037113,https://data.fei.org/Person/Performance.aspx?p=6600B237F160AB24F4FCDA39A3468361,Wolfgang Puschak,520,True,Male
10101427,https://data.fei.org/Person/Performance.aspx?p=76D8BDDF1D02D4E17B1CEAAD30BA9295,Karrie Rufer,519,True,Female
10000442,https://data.fei.org/Person/Performance.aspx?p=0674351DFE9EBBEB14802F88967614B,Jose Antonio Chedraui Eguia,518,True,Male
10005753,https://data.fei.org/Person/Performance.aspx?p=C0D87468CC86ED5870870C5C4361C279,Darragh Kerins,518,True,Male
10021777,https://data.fei.org/Person/Performance.aspx?p=D5A2059016BBFFD4105A4EF4D358753F,Mohd Osama El Borai,516,True,Male
10035031,https://data.fei.org/Person/Performance.aspx?p=D48EA7329EA4437B2AB7EF52E9AB088A,Romain Duguet,515,True,Male
10001794,https://data.fei.org/Person/Performance.aspx?p=81C09920D7E29680654BCBC28CDD28C7,Jonathon Millar,515,True,Male
10016405,https://data.fei.org/Person/Performance.aspx?p=1E786AAFA2E4A4CAEA5FDBDF98ED84FF,Filippo Moyersoen,515,True,Male
10012324,https://data.fei.org/Person/Performance.aspx?p=158BEF8ADA2A60541E1E4F5BE83A32BB,Julie Andrews,510,True,Female
10055963,https://data.fei.org/Person/Performance.aspx?p=B0D2A948EBAD19C3D836FCC9507CBF89,Mathis Schwentker,510,True,Male
10056824,https://data.fei.org/Person/Performance.aspx?p=498FA4C79A6753D3EBCBC20830C53F63,Santiago Nuñez Riva,505,True,Male
10036850,https://data.fei.org/Person/Performance.aspx?p=9403633188D224A15D5EF9700EF8C013,Janine Rijkens,505,True,Female
10013803,https://data.fei.org/Person/Performance.aspx?p=DB824EF53902572E69F32AA60B811792,Amy Graham,505,True,Female
10010583,https://data.fei.org/Person/Performance.aspx?p=9D9EA4D51216BEC46EB638C8DF751EC1,Christoph Obernauer,505,True,Male
10000431,https://data.fei.org/Person/Performance.aspx?p=4398A3747A163C8F5E5CC9C8E24A62DE,Juan Carlos Garcia,505,True,Male
10000467,https://data.fei.org/Person/Performance.aspx?p=B9F792DA6EBA2E24CD0CBFB7D3CAD732,Mohammed Al Kumeiti,505,True,Male
10006303,https://data.fei.org/Person/Performance.aspx?p=11A1E5A63F13E21319F000EFF41FDD1A,Jesus Torres Garcia,500,True,Male
10009577,https://data.fei.org/Person/Performance.aspx?p=1A3807EE30AF48767BA737761C0FB204,Alexander Zetterman,500,True,Male
10038007,https://data.fei.org/Person/Performance.aspx?p=2ECDC59EBA65EAC0D095B8031203C103,Christopher Kläsener,485,True,Male
10058423,https://data.fei.org/Person/Performance.aspx?p=831AF1D7636061DB75AB60E893C34B49,Amy Inglis,485,True,Female
10035405,https://data.fei.org/Person/Performance.aspx?p=BFB9E4764FD971C365E47FAF7E7C5407,Graham Gillespie,483,True,Male
10022524,https://data.fei.org/Person/Performance.aspx?p=A23879782E9E40BC86BFCF5643D4F651,Hugo Breul,483,True,Male
10011456,https://data.fei.org/Person/Performance.aspx?p=761D3207B47427975D0EB06BBBCFD2D7,Mikhail Safronov,483,True,Male
10093182,https://data.fei.org/Person/Performance.aspx?p=61086C588484B7BA21AF0BB539DCABC5,Max Haunhorst,483,True,Male
10006994,https://data.fei.org/Person/Performance.aspx?p=950857234D380A0A28CCA776F2E1C6AD,Simone Coata,480,True,Male
10040943,https://data.fei.org/Person/Performance.aspx?p=2BA9612BB97D7E1CED437AB5B10E457E,Patrick Lam,479,True,Male
10034342,https://data.fei.org/Person/Performance.aspx?p=443E6D7CDE7D1AFA4FEF347863EA70DF,Michal Kazmierczak,475,True,Male
10137468,https://data.fei.org/Person/Performance.aspx?p=F63A3C4818B90E3F7AE4450BD458D20D,Martin Alejandro Jimenez Valdivia,475,True,Male
10001614,https://data.fei.org/Person/Performance.aspx?p=F5385218D09DBD0CB68565623201FF79,Holger Hetzel,473,True,Male
10034268,https://data.fei.org/Person/Performance.aspx?p=BF8E745F37AB8C97FCBD974A52FE7C7D,Maximilian Lill,470,True,Male
10024693,https://data.fei.org/Person/Performance.aspx?p=3E6AEE8B7E0C7FBFA0EC331919E9A015,Patrick Lemmen,470,True,Male
10010487,https://data.fei.org/Person/Performance.aspx?p=D85B16355087436E5EAD04F8500ACDF0,Andrew Bourns,460,True,Male
10021119,https://data.fei.org/Person/Performance.aspx?p=86FEFA2ECDBB3A40A7CE430F6378DE20,Hege C. Tidemandsen,460,True,Female
10039799,https://data.fei.org/Person/Performance.aspx?p=AE98B75CDD4CF721189AEB71051CC1C4,Koki Saito,460,True,Male
10043267,https://data.fei.org/Person/Performance.aspx?p=931D0D8F6974E957F6DB293A38C0ADDA,Nico Lupino,460,True,Male
10068294,https://data.fei.org/Person/Performance.aspx?p=1F047A14F1439CD67CA6D18FBF898F12,Maelle Martin,455,True,Female
10008667,https://data.fei.org/Person/Performance.aspx?p=696299FF7DFDC5E080ECC1B1138EB0BE,Felipo Godinho Marcondes,455,True,Male
10003079,https://data.fei.org/Person/Performance.aspx?p=A21202CD55DF452A12A6141BD732CF53,Will Simpson,455,True,Male
10005803,https://data.fei.org/Person/Performance.aspx?p=D4BFBEB44BB5FB0F73614D1B66A1651D,Daisuke Fukushima,450,True,Male
10022345,https://data.fei.org/Person/Performance.aspx?p=FC5965781103A007CB05129CF9FB1954,Angelique Rüsen,450,True,Female
10024584,https://data.fei.org/Person/Performance.aspx?p=B5A75C3A99D582EB79CEF5020D2C3648,Gilles Dunon,445,True,Male
10046674,https://data.fei.org/Person/Performance.aspx?p=4E87BE2EE149A328A1DADFC6218210DC,Leonie Peeters,445,True,Female
10046006,https://data.fei.org/Person/Performance.aspx?p=557F5097F0AA27CCF28C2996525B434D,Dries Dekkers,445,True,Male
10002535,https://data.fei.org/Person/Performance.aspx?p=84ACA4C9FBAAECE5539A8A811F851094,Philip Rüping,445,True,Male
10002396,https://data.fei.org/Person/Performance.aspx?p=542B6AED40F6B521AE580C54D113A001,Niklaus Schurtenberger,445,True,Male
10018978,https://data.fei.org/Person/Performance.aspx?p=771CF85147A2E9DD02F2311FF72A83A7,Bruno Cavalheiro Rebello,440,True,Male
10093821,https://data.fei.org/Person/Performance.aspx?p=90AFC8455998EFE108C3BBF9C9478E40,Elin Ott,440,True,Female
10041918,https://data.fei.org/Person/Performance.aspx?p=5474F87F1AD960F83FF2BF35E5DC162B,Ondrej Zvara,438,True,Male
10093335,https://data.fei.org/Person/Performance.aspx?p=5C667C9BB253C5721C86051F969AFBCB,Fernando Cardenas,437,True,Male
10010875,https://data.fei.org/Person/Performance.aspx?p=D441A709828A52F4D083D1130602B6F7,Ismael Garcia Roque,435,True,Male
10000637,https://data.fei.org/Person/Performance.aspx?p=EFE1AB54653EC14E8B9712B29F798A29,Alexandra Ledermann,435,True,Female
10002655,https://data.fei.org/Person/Performance.aspx?p=784F73F42D6BD454DACC571D3FB18139,Roberto Prandi,435,True,Male
10000521,https://data.fei.org/Person/Performance.aspx?p=BD5F920F7EA85BDDE6E3F19D7062752E,Toni Hassmann,430,True,Male
10001565,https://data.fei.org/Person/Performance.aspx?p=8E1714F81E1B8436EAF035C415984159,Harry Marshall,430,True,Male
10008732,https://data.fei.org/Person/Performance.aspx?p=A589B2092CCF6EA3A41C286EA3279D8A,Arthur Gustavo Da Silva,430,True,Male
10030600,https://data.fei.org/Person/Performance.aspx?p=309F00396212F41A74A3D50C3583A437,Martina Meroni,430,True,Female
10021580,https://data.fei.org/Person/Performance.aspx?p=AAD58A347B50F966D3BA93A9C009CA9C,Aurelien Leroy,430,True,Male
10013311,https://data.fei.org/Person/Performance.aspx?p=8596811C1FCAEFEA42A4F95753CA040A,Hyde Moffatt,428,True,Male
10081968,https://data.fei.org/Person/Performance.aspx?p=202BBD5EA52A1E9F33D4C05CD18CAA5,Houmam Al Khouli,425,True,Male
10024007,https://data.fei.org/Person/Performance.aspx?p=647BC00118C6BD1915F3137A9036C43C,Erica Swartz,423,True,Female
10015643,https://data.fei.org/Person/Performance.aspx?p=91366EE31E1DFE7B1E7D537A83623009,Brianne Goutal-Marteau,416,True,Female
10016945,https://data.fei.org/Person/Performance.aspx?p=B6905DF83543AA628A8A5C70E4ECC192,Cyril Bouvard,415,True,Male
10109122,https://data.fei.org/Person/Performance.aspx?p=DA8E08DEEC490FF311BBED30CC6222A3,Egor Shchibrik,415,True,Male
10097112,https://data.fei.org/Person/Performance.aspx?p=7F5417C3782162B7FACF1FB26005892C,Sanne Thijssen,415,True,Female
10017125,https://data.fei.org/Person/Performance.aspx?p=333AC1F3993DD8EBEE65F47E7D867D2E,Emma Augier De Moussac,414,True,Female
10030171,https://data.fei.org/Person/Performance.aspx?p=20188DF8A8CB930F29D46DF246012CFA,Alexandr Belekhov,413,True,Male
10008724,https://data.fei.org/Person/Performance.aspx?p=CEEF6E5DA68CEEC8C727B62A0BF41269,Tim Rieskamp - Goedeking,410,True,Male
10010498,https://data.fei.org/Person/Performance.aspx?p=E8F76EBE21A0A970D43901F75481B100,Louise Simpson,410,True,Female
10002022,https://data.fei.org/Person/Performance.aspx?p=EFECAD617C26607850F736589028B4F5,Lisa Carlsen,410,True,Female
10001970,https://data.fei.org/Person/Performance.aspx?p=765C33A270728FFB7EB6F99A1170F33E,Lars Bak Andersen,410,True,Male
10001287,https://data.fei.org/Person/Performance.aspx?p=475168FE849C87FD161EE8A30CA224F0,Faye Schoch,408,True,Female
10031294,https://data.fei.org/Person/Performance.aspx?p=82DB759FD639113A599D1C2F0AAF886E,Kyle Timm,405,True,Male
10000471,https://data.fei.org/Person/Performance.aspx?p=796BA51BA41582371B413BC4921E3F5B,Vladimir Beletskiy,403,True,Male
10002967,https://data.fei.org/Person/Performance.aspx?p=28E4D3F4A07F4A981DFC3392D1893971,Tracy Fenney,403,True,Female
10003045,https://data.fei.org/Person/Performance.aspx?p=15FC4ABF3DA6987E177392901644AD5B,Vincent Lambrecht,400,True,Male
10027869,https://data.fei.org/Person/Performance.aspx?p=96689D807FB4713C15131C8890218D5D,Angel Guillermo Karolyi,400,True,Male
10011415,https://data.fei.org/Person/Performance.aspx?p=77C8D3AF4BB84F155E8253E0C0AA348C,Grzegorz Kubiak,390,True,Male
10006732,https://data.fei.org/Person/Performance.aspx?p=993EE485F0827E27E3C7056D8C006FE7,Aniek Poels,388,True,Female
10016397,https://data.fei.org/Person/Performance.aspx?p=6C55D2DB96CBFBA7C7087D8CBB8D97BB,Holger Wenz,385,True,Male
10000498,https://data.fei.org/Person/Performance.aspx?p=D33F0E4E7F25922652DE9DD86479BCE,Markus Beerbaum,385,True,Male
10039055,https://data.fei.org/Person/Performance.aspx?p=F8BDFE219BD4C967D92046B00F111449,Trevor Breen,385,True,Male
10089798,https://data.fei.org/Person/Performance.aspx?p=59847D6D1EA5781E924BFE5F153E8807,Taylor Alexander,385,True,Female
10090809,https://data.fei.org/Person/Performance.aspx?p=D0E28AB7FBFCE5AB7E820F876365DFF6,Ilan Bluman,383,True,Male
10044594,https://data.fei.org/Person/Performance.aspx?p=7EE1F9025EF385A61C55B78E59BBEA5D,Pia Reich,380,True,Female
10059474,https://data.fei.org/Person/Performance.aspx?p=F410D2C3F305197FC3E3732B1E5758EE,Irma Karlsson,380,True,Female
10062680,https://data.fei.org/Person/Performance.aspx?p=28A47B4EC3E5819688ED42A371A04604,Mark Bluman,380,True,Male
10024331,https://data.fei.org/Person/Performance.aspx?p=1E010B4E1712ED6E0FBC5F3EC558E3B7,Kullo Kender,380,True,Male
10000995,https://data.fei.org/Person/Performance.aspx?p=CB586D1D3C7B3E92F1D02B10375A04AA,Cindy Van Der Straten,380,True,Female
10001670,https://data.fei.org/Person/Performance.aspx?p=2064B5F713C3FB002A71971F7A0946DD,Jackson Reed Stephenson,380,True,Male
10108949,https://data.fei.org/Person/Performance.aspx?p=9E5EE9F8F5D5CFD5C0DA35980DCC370A,Gerardo Pasquel Mendez,375,True,Male
10044984,https://data.fei.org/Person/Performance.aspx?p=A060A9ED5774244CCC2FB7E82F4CABFB,Jose Antonio Chedraui Prom,370,True,Male
10066947,https://data.fei.org/Person/Performance.aspx?p=6CC788F7D39FF0B86588C2AA66182CDE,Aurelia Loser,370,True,Female
10001771,https://data.fei.org/Person/Performance.aspx?p=60CD124419DC1FE9F883AD8147FF6F96,Johannes Ehning,370,True,Male
10011635,https://data.fei.org/Person/Performance.aspx?p=55D7D699E807558E1DF75F2BC2C6238E,Mario Wilson Fernandes,365,True,Male
10098599,https://data.fei.org/Person/Performance.aspx?p=FB542F355A55343D1C1E339903D1AE13,William Fletcher,365,True,Male
10121221,https://data.fei.org/Person/Performance.aspx?p=5F0789CC5534D2A85D1ABC93DC720FF,Teddy Vlock,365,True,Male
10001517,https://data.fei.org/Person/Performance.aspx?p=426D1BF73E403302293777511AC45A8D,Gunnar Klettenberg,364,True,Male
10000977,https://data.fei.org/Person/Performance.aspx?p=2E3501B85E6C3E121234650F18CC16B6,Christine Mc Crea,363,True,Female
10009256,https://data.fei.org/Person/Performance.aspx?p=DDFF80CAB0E6F826F98422844661BF8B,Ignacio Montesinos,361,True,Male
10010870,https://data.fei.org/Person/Performance.aspx?p=289E20021D78756402CAE4CBBC85BB0F,Piet Raijmakers Jr,360,True,Male
10008245,https://data.fei.org/Person/Performance.aspx?p=F0236AC87A2943F2B2E94EB6D75BE624,Frederique Fabre Delbos,360,True,Female
10014942,https://data.fei.org/Person/Performance.aspx?p=4A7C873BED17AB657977642BEE830794,Anouk De Ruijter,360,True,Female
10060912,https://data.fei.org/Person/Performance.aspx?p=9D641C6E054FC17CF80528AAA238782A,Simon Widmann,360,True,Male
10054429,https://data.fei.org/Person/Performance.aspx?p=2BAB7F2D1EDB29F600E3496505A8B1EB,Adam Grzegorzewski,360,True,Male
10075504,https://data.fei.org/Person/Performance.aspx?p=D80B328FF73B38DBB77F2BCCE03607E0,Marco Litterscheidt,360,True,Male
10009278,https://data.fei.org/Person/Performance.aspx?p=94CB10BBFAF7340706341DCAE4A2515,Michael Morrissey,356,True,Male
10010781,https://data.fei.org/Person/Performance.aspx?p=B256471F21FB6AD26C570270F8068B20,Eduardo Sanchez Navarro,355,True,Male
10058898,https://data.fei.org/Person/Performance.aspx?p=BA103B7EFE0126AEBF3F9E5C6333D33F,Kendra Claricia Brinkop,355,True,Female
10034781,https://data.fei.org/Person/Performance.aspx?p=B2C72F85611BE6BD6F13D00F0DC2B401,Michael Kölz,355,True,Male
10079056,https://data.fei.org/Person/Performance.aspx?p=CEF01C98CCFAF84F534CC18775B709D2,Clara Hallundbæk,355,True,Female
10032050,https://data.fei.org/Person/Performance.aspx?p=D10DDFA7E12B5CBD42C1CBEAA4769AB1,Emma Stoker,353,True,Female
10047365,https://data.fei.org/Person/Performance.aspx?p=FDB605367DD5E2F819287344A672101B,Wilhelm Genn,350,True,Male
10008977,https://data.fei.org/Person/Performance.aspx?p=E293C70EE916E2BA5090E8AE752923E4,Charlie Jayne,350,True,Male
10016696,https://data.fei.org/Person/Performance.aspx?p=0EC9117F5769CFC7330B96D9E4D7E83,Marco Pellegrino,350,True,Male
10005471,https://data.fei.org/Person/Performance.aspx?p=9ECEB6EF37C7581098DDA93A1AD676FB,Silvia Bazzani,350,True,Female
10090691,https://data.fei.org/Person/Performance.aspx?p=5EFFA5480738C4055969BB849B3E9FB2,Susan Horn,350,True,Female
10102242,https://data.fei.org/Person/Performance.aspx?p=7A31D69335ECFFFA123D971DC26B8D95,Jake Hunter,350,True,Male
10007980,https://data.fei.org/Person/Performance.aspx?p=54630756A39CD5297382CE71640A06E1,Adrian Schmid,348,True,Male
10031509,https://data.fei.org/Person/Performance.aspx?p=D5BB8BC79A3353A68164A484C68C2D93,Erin Davis-Heineking,348,True,Female
10114761,https://data.fei.org/Person/Performance.aspx?p=FE61D8EDCBE4AA56B13DF6AEC875BC26,Jenny Rankin,345,True,Female
10060666,https://data.fei.org/Person/Performance.aspx?p=B422BD3D0F0FC0F2CC5644C1B8594DE3,Alise Oken,345,True,Female
10015483,https://data.fei.org/Person/Performance.aspx?p=F7742C4BA0C3F09E17E5EE233D227E2F,Gerben Morsink,345,True,Male
10000809,https://data.fei.org/Person/Performance.aspx?p=476B74D4750A22E2026D7A02CAACD2DB,Aymeric De Ponnat,345,True,Male
10011434,https://data.fei.org/Person/Performance.aspx?p=A81C0C7B875A2779FF1C55642C022CDE,Mikhail Shemshelev,344,True,Male
10007591,https://data.fei.org/Person/Performance.aspx?p=5C6068DEA47B66A62A7AA684D79712FB,Keean White,340,True,Male
10036936,https://data.fei.org/Person/Performance.aspx?p=950636037574F3A204474C0FE17B4ADE,Jana Wargers,340,True,Female
10131392,https://data.fei.org/Person/Performance.aspx?p=C07C618AF5D67C97524FE7022C65827A,Kevin Beerse,340,True,Male
10089264,https://data.fei.org/Person/Performance.aspx?p=EF310BDFE57F83335645D1B50538D592,Alexandra Amar,340,True,Female
10077676,https://data.fei.org/Person/Performance.aspx?p=D91BB5FC49B9409F95E369B19B116A6E,Emilie Conter,338,True,Female
10017515,https://data.fei.org/Person/Performance.aspx?p=90AC3D517E1549923CB7EF9CDEAF15A8,Sarah Segal,338,True,Female
10041429,https://data.fei.org/Person/Performance.aspx?p=AC89A1DA78CBC8A7EE1F2125F01F0525,Nasser Alshawaf,335,True,Male
10046260,https://data.fei.org/Person/Performance.aspx?p=4CEA5AABD3F2CD7CDB8A30963D982E5A,Hadi Nizam,330,True,Male
10006968,https://data.fei.org/Person/Performance.aspx?p=4242BA7CD96EBD5E57B4BA4882AA79C4,Thomas Lambert,330,True,Male
10134900,https://data.fei.org/Person/Performance.aspx?p=C87E04FFDBF9D4454259AD0413FD8C5C,Coco Fath,330,True,Female
10011465,https://data.fei.org/Person/Performance.aspx?p=10F779772D0FFCC1E6FB5295A0FE4957,Tina Lund,328,True,Female
10064000,https://data.fei.org/Person/Performance.aspx?p=847AD1D8BFCA9AC88B7C5A68C1CEC3DE,Freddie Vazquez,328,True,Male
10030473,https://data.fei.org/Person/Performance.aspx?p=88F4B8D68A9F71C4FFB7A41B2B2EFDC5,Quentin Judge,328,True,Male
10066472,https://data.fei.org/Person/Performance.aspx?p=12D244B7E5E22BB7F2203ADC7879CC10,Maria Hjorth Frederiksen,325,True,Female
10042299,https://data.fei.org/Person/Performance.aspx?p=21AD284F22C387F6A03827BA1C9AA97B,Ahmed M.N. Mansour,325,True,Male
10017157,https://data.fei.org/Person/Performance.aspx?p=73324283AB590FAE0757926551C7FFD9,Michel Hendrix,325,True,Male
10002446,https://data.fei.org/Person/Performance.aspx?p=B734A5D421F9AEFB9634155330BA761F,Pablo Barrios,325,True,Male
10006490,https://data.fei.org/Person/Performance.aspx?p=E79E7AD287583611DC648415F75CDC10,Jemma Kirk,325,True,Female
10003065,https://data.fei.org/Person/Performance.aspx?p=4672292C6202EED983AFFE3EFE8C4E67,Walter Gabathuler,320,True,Male
10000593,https://data.fei.org/Person/Performance.aspx?p=953217B249FE8BE6B44F14C052D427CB,Albert Zoer,320,True,Male
10016433,https://data.fei.org/Person/Performance.aspx?p=BDE0B03756432AF4324076F741F2609D,Joe Clee,320,True,Male
10041033,https://data.fei.org/Person/Performance.aspx?p=E4F9ECD05AE4C06C6726E8927481ACF7,Samuel Hutton,320,True,Male
10045127,https://data.fei.org/Person/Performance.aspx?p=88C80E06FA95AF6007003E1A79DE93D0,Yannick Jorand,320,True,Male
10019434,https://data.fei.org/Person/Performance.aspx?p=12FD0A44C82DF12159DA157D239B420F,Jessica Burke,320,True,Female
10060954,https://data.fei.org/Person/Performance.aspx?p=5CEB4E5FD9B83C0C618F25925A7C8BE2,Anastasiya Sherbakova,319,True,Female
10039932,https://data.fei.org/Person/Performance.aspx?p=B6FB59090AC90BAE0F7585903E14A960,Annika Axelsson,315,True,Female
10027459,https://data.fei.org/Person/Performance.aspx?p=122CF6E311D6FE1F5847893070612C57,Gábor Szabó Jr.,315,True,Male
10033608,https://data.fei.org/Person/Performance.aspx?p=782E4EDB735A4FD544930816535BAD28,Antonio Maria Garofalo,315,True,Male
